take,generation,normal_cell_number,mutant_cell_number,mutant_ratio
13,3,969,6,0.006153846153846154
13,4,983,5,0.005060728744939271
13,5,1021,4,0.003902439024390244
13,6,1010,8,0.007858546168958742
13,7,1036,6,0.005758157389635317
13,8,1037,6,0.005752636625119847
13,9,1056,4,0.0037735849056603774
13,10,1059,4,0.0037629350893697085
13,11,1039,6,0.005741626794258373
13,12,1044,7,0.006660323501427212
13,13,1066,5,0.004668534080298786
13,14,1041,6,0.0057306590257879654
13,15,1062,4,0.00375234521575985
13,16,1053,2,0.0018957345971563982
13,17,1058,2,0.0018867924528301887
13,18,1070,3,0.0027958993476234857
13,19,1069,3,0.002798507462686567
13,20,1050,3,0.002849002849002849
13,21,1017,2,0.001962708537782139
13,22,1003,0,0.0
14,1,993,7,0.007
14,2,1008,5,0.004935834155972359
14,3,1019,4,0.0039100684261974585
14,4,1014,5,0.004906771344455349
14,5,998,5,0.004985044865403789
14,6,989,2,0.0020181634712411706
14,7,965,4,0.0041279669762641896
14,8,934,2,0.002136752136752137
14,9,959,3,0.0031185031185031187
14,10,955,0,0.0
15,1,995,5,0.005
15,2,1008,6,0.005917159763313609
15,3,997,5,0.00499001996007984
15,4,973,5,0.005112474437627812
15,5,985,6,0.006054490413723511
15,6,1004,5,0.004955401387512388
15,7,998,4,0.003992015968063872
15,8,1011,5,0.004921259842519685
15,9,1019,4,0.0039100684261974585
15,10,1033,2,0.001932367149758454
15,11,1033,3,0.0028957528957528956
15,12,1057,4,0.003770028275212064
15,13,1030,5,0.004830917874396135
15,14,1031,7,0.00674373795761079
15,15,1042,6,0.0057251908396946565
15,16,1052,2,0.0018975332068311196
15,17,1077,3,0.002777777777777778
15,18,1094,3,0.0027347310847766638
15,19,1063,5,0.0046816479400749065
15,20,1025,7,0.006782945736434108
15,21,1008,7,0.006896551724137931
15,22,997,5,0.00499001996007984
15,23,983,1,0.0010162601626016261
15,24,982,2,0.0020325203252032522
15,25,992,3,0.003015075376884422
15,26,978,3,0.0030581039755351682
15,27,968,6,0.006160164271047228
15,28,944,9,0.00944386149003148
15,29,928,12,0.01276595744680851
15,30,954,11,0.011398963730569948
15,31,937,8,0.008465608465608466
15,32,942,5,0.005279831045406547
15,33,971,2,0.0020554984583761563
15,34,954,4,0.0041753653444676405
15,35,979,3,0.003054989816700611
15,36,1005,2,0.0019860973187686196
15,37,1024,3,0.0029211295034079843
15,38,1021,1,0.0009784735812133072
15,39,1025,1,0.0009746588693957114
15,40,1026,0,0.0
16,1,994,6,0.006
16,2,1023,7,0.006796116504854369
16,3,1049,3,0.0028517110266159697
16,4,1066,3,0.002806361085126286
16,5,1050,3,0.002849002849002849
16,6,1063,3,0.0028142589118198874
16,7,1086,3,0.0027548209366391185
16,8,1064,1,0.0009389671361502347
16,9,1056,1,0.000946073793755913
16,10,1060,2,0.0018832391713747645
16,11,1081,1,0.0009242144177449168
16,12,1100,2,0.0018148820326678765
16,13,1085,2,0.0018399264029438822
16,14,1065,2,0.0018744142455482662
16,15,1058,3,0.002827521206409048
16,16,1057,3,0.002830188679245283
16,17,1060,3,0.0028222013170272815
16,18,1074,4,0.0037105751391465678
16,19,1112,3,0.0026905829596412557
16,20,1102,3,0.0027149321266968325
16,21,1100,1,0.0009082652134423251
16,22,1110,1,0.0009000900090009
16,23,1129,2,0.0017683465959328027
16,24,1088,3,0.002749770852428964
16,25,1074,3,0.002785515320334262
16,26,1103,4,0.0036133694670280035
16,27,1098,1,0.0009099181073703367
16,28,1071,0,0.0
17,1,994,6,0.006
17,2,998,5,0.004985044865403789
17,3,1017,6,0.005865102639296188
17,4,1016,7,0.006842619745845552
17,5,1016,7,0.006842619745845552
17,6,1021,8,0.007774538386783284
17,7,1009,10,0.009813542688910697
17,8,1000,10,0.009900990099009901
17,9,1003,11,0.010848126232741617
17,10,994,16,0.015841584158415842
17,11,968,15,0.015259409969481181
17,12,960,12,0.012345679012345678
17,13,971,8,0.008171603677221655
17,14,970,13,0.013224821973550356
17,15,954,11,0.011398963730569948
17,16,936,14,0.014736842105263158
17,17,928,12,0.01276595744680851
17,18,952,14,0.014492753623188406
17,19,932,14,0.014799154334038054
17,20,924,15,0.01597444089456869
17,21,933,15,0.015822784810126583
17,22,951,15,0.015527950310559006
17,23,964,19,0.019328585961342827
17,24,958,23,0.023445463812436288
17,25,947,23,0.023711340206185566
17,26,942,24,0.024844720496894408
17,27,959,18,0.01842374616171955
17,28,968,14,0.014256619144602852
17,29,957,16,0.01644398766700925
17,30,935,16,0.016824395373291272
17,31,947,20,0.020682523267838676
17,32,948,18,0.018633540372670808
17,33,928,15,0.015906680805938492
17,34,944,16,0.016666666666666666
17,35,961,12,0.012332990750256937
17,36,973,13,0.013184584178498986
17,37,967,8,0.008205128205128205
17,38,944,11,0.011518324607329843
17,39,943,7,0.007368421052631579
17,40,956,8,0.008298755186721992
17,41,931,5,0.005341880341880342
17,42,947,3,0.003157894736842105
17,43,983,1,0.0010162601626016261
17,44,1020,0,0.0
18,1,987,13,0.013
18,2,1012,20,0.01937984496124031
18,3,1015,16,0.015518913676042677
18,4,972,16,0.016194331983805668
18,5,966,22,0.022267206477732792
18,6,996,23,0.022571148184494603
18,7,1007,25,0.02422480620155039
18,8,1051,26,0.02414113277623027
18,9,1025,25,0.023809523809523808
18,10,1015,24,0.023099133782483156
18,11,1012,25,0.024108003857280617
18,12,1016,21,0.020250723240115717
18,13,1003,19,0.018590998043052837
18,14,993,22,0.02167487684729064
18,15,1022,17,0.016361886429258902
18,16,1030,19,0.01811248808388942
18,17,1045,15,0.014150943396226415
18,18,1066,11,0.01021355617455896
18,19,1041,12,0.011396011396011397
18,20,1039,9,0.008587786259541985
18,21,988,9,0.009027081243731194
18,22,956,6,0.006237006237006237
18,23,980,6,0.006085192697768763
18,24,975,2,0.0020470829068577278
18,25,967,2,0.0020639834881320948
18,26,983,2,0.0020304568527918783
18,27,978,1,0.0010214504596527069
18,28,966,0,0.0
19,1,988,12,0.012
19,2,999,12,0.011869436201780416
19,3,990,13,0.01296111665004985
19,4,959,8,0.008273009307135471
19,5,956,6,0.006237006237006237
19,6,948,5,0.005246589716684155
19,7,967,3,0.003092783505154639
19,8,961,2,0.0020768431983385254
19,9,959,3,0.0031185031185031187
19,10,951,3,0.0031446540880503146
19,11,943,3,0.003171247357293869
19,12,921,5,0.005399568034557235
19,13,925,5,0.005376344086021506
19,14,929,4,0.004287245444801715
19,15,938,6,0.006355932203389831
19,16,945,8,0.008394543546694649
19,17,971,8,0.008171603677221655
19,18,998,4,0.003992015968063872
19,19,988,2,0.00202020202020202
19,20,953,1,0.0010482180293501049
19,21,941,0,0.0
20,1,990,10,0.01
20,2,973,14,0.014184397163120567
20,3,949,9,0.009394572025052192
20,4,943,8,0.008412197686645636
20,5,921,8,0.008611410118406888
20,6,925,11,0.011752136752136752
20,7,930,10,0.010638297872340425
20,8,919,9,0.009698275862068966
20,9,911,12,0.013001083423618635
20,10,874,8,0.009070294784580499
20,11,888,8,0.008928571428571428
20,12,894,7,0.00776914539400666
20,13,870,7,0.00798175598631699
20,14,879,6,0.006779661016949152
20,15,864,5,0.005753739930955121
20,16,850,5,0.005847953216374269
20,17,831,6,0.007168458781362007
20,18,825,4,0.0048250904704463205
20,19,805,3,0.0037128712871287127
20,20,779,3,0.0038363171355498722
20,21,765,5,0.006493506493506494
20,22,754,4,0.005277044854881266
20,23,748,4,0.005319148936170213
20,24,749,2,0.002663115845539281
20,25,756,2,0.002638522427440633
20,26,726,3,0.00411522633744856
20,27,731,6,0.008141112618724558
20,28,730,5,0.006802721088435374
20,29,707,6,0.008415147265077139
20,30,699,7,0.009915014164305949
20,31,673,6,0.008836524300441826
20,32,671,9,0.013235294117647059
20,33,668,8,0.011834319526627219
20,34,669,3,0.004464285714285714
20,35,663,3,0.0045045045045045045
20,36,640,4,0.006211180124223602
20,37,624,5,0.00794912559618442
20,38,635,8,0.012441679626749611
20,39,647,8,0.012213740458015267
20,40,646,8,0.012232415902140673
20,41,665,11,0.016272189349112426
20,42,688,17,0.024113475177304965
20,43,689,16,0.02269503546099291
20,44,695,14,0.019746121297602257
20,45,714,10,0.013812154696132596
20,46,701,9,0.01267605633802817
20,47,679,12,0.017366136034732273
20,48,677,9,0.013119533527696793
20,49,686,8,0.011527377521613832
20,50,693,6,0.008583690987124463
20,51,670,8,0.011799410029498525
20,52,680,5,0.0072992700729927005
20,53,677,7,0.01023391812865497
20,54,697,8,0.011347517730496455
20,55,703,8,0.011251758087201125
20,56,720,6,0.008264462809917356
20,57,733,4,0.005427408412483039
20,58,737,1,0.0013550135501355014
20,59,765,2,0.002607561929595828
20,60,772,2,0.002583979328165375
20,61,764,3,0.003911342894393742
20,62,766,4,0.005194805194805195
20,63,763,6,0.007802340702210663
20,64,783,10,0.012610340479192938
20,65,794,10,0.012437810945273632
20,66,784,10,0.012594458438287154
20,67,794,9,0.0112079701120797
20,68,771,9,0.011538461538461539
20,69,767,10,0.01287001287001287
20,70,751,9,0.011842105263157895
20,71,758,13,0.016861219195849545
20,72,754,10,0.013089005235602094
20,73,751,8,0.010540184453227932
20,74,758,7,0.009150326797385621
20,75,770,4,0.00516795865633075
20,76,744,0,0.0
21,1,992,8,0.008
21,2,1002,8,0.007920792079207921
21,3,999,8,0.007944389275074478
21,4,1021,4,0.003902439024390244
21,5,1015,5,0.004901960784313725
21,6,1006,6,0.005928853754940711
21,7,1003,6,0.005946481665014866
21,8,984,7,0.007063572149344097
21,9,979,4,0.004069175991861648
21,10,970,4,0.004106776180698152
21,11,968,3,0.003089598352214212
21,12,962,2,0.002074688796680498
21,13,965,4,0.0041279669762641896
21,14,929,5,0.0053533190578158455
21,15,928,4,0.004291845493562232
21,16,896,3,0.0033370411568409346
21,17,901,5,0.005518763796909493
21,18,895,4,0.004449388209121246
21,19,901,2,0.0022148394241417496
21,20,901,2,0.0022148394241417496
21,21,886,4,0.0044943820224719105
21,22,864,6,0.006896551724137931
21,23,852,4,0.004672897196261682
21,24,852,0,0.0
22,1,986,14,0.014
22,2,1026,20,0.019120458891013385
22,3,1036,17,0.016144349477682812
22,4,1020,17,0.01639344262295082
22,5,1015,14,0.013605442176870748
22,6,1020,17,0.01639344262295082
22,7,1011,26,0.02507232401157184
22,8,1026,24,0.022857142857142857
22,9,986,29,0.02857142857142857
22,10,991,29,0.028431372549019607
22,11,984,32,0.031496062992125984
22,12,980,34,0.03353057199211045
22,13,990,40,0.038834951456310676
22,14,1013,34,0.03247373447946514
22,15,1028,30,0.02835538752362949
22,16,1033,24,0.02270577105014191
22,17,1010,24,0.02321083172147002
22,18,1044,21,0.01971830985915493
22,19,1036,22,0.020793950850661626
22,20,1020,14,0.013539651837524178
22,21,1017,16,0.015488867376573089
22,22,1006,19,0.018536585365853658
22,23,1005,19,0.0185546875
22,24,989,21,0.020792079207920793
22,25,972,25,0.025075225677031094
22,26,949,24,0.024665981500513873
22,27,952,21,0.02158273381294964
22,28,960,25,0.025380710659898477
22,29,964,27,0.027245206861755803
22,30,989,27,0.0265748031496063
22,31,980,27,0.026812313803376366
22,32,936,30,0.031055900621118012
22,33,950,29,0.0296220633299285
22,34,964,26,0.026262626262626262
22,35,966,30,0.030120481927710843
22,36,1005,29,0.02804642166344294
22,37,1025,24,0.022878932316491896
22,38,1007,26,0.02516940948693127
22,39,1016,26,0.02495201535508637
22,40,1047,22,0.0205799812909261
22,41,1013,23,0.0222007722007722
22,42,987,37,0.0361328125
22,43,991,31,0.030332681017612523
22,44,1020,22,0.02111324376199616
22,45,1034,20,0.018975332068311195
22,46,1042,23,0.0215962441314554
22,47,1061,22,0.020313942751615882
22,48,1076,20,0.01824817518248175
22,49,1075,21,0.01916058394160584
22,50,1054,19,0.017707362534948742
22,51,1058,13,0.012138188608776844
22,52,1066,10,0.00929368029739777
22,53,1053,11,0.010338345864661654
22,54,1069,13,0.012014787430683918
22,55,1064,16,0.014814814814814815
22,56,1047,17,0.015977443609022556
22,57,1026,14,0.013461538461538462
22,58,1004,11,0.01083743842364532
22,59,1016,13,0.012633624878522837
22,60,1040,13,0.012345679012345678
22,61,1033,14,0.013371537726838587
22,62,1050,8,0.007561436672967864
22,63,1027,6,0.005808325266214908
22,64,1032,5,0.0048216007714561235
22,65,1040,4,0.0038314176245210726
22,66,1024,5,0.004859086491739553
22,67,1024,3,0.0029211295034079843
22,68,1028,1,0.0009718172983479105
22,69,1048,2,0.0019047619047619048
22,70,1021,3,0.0029296875
22,71,989,2,0.0020181634712411706
22,72,1030,2,0.001937984496124031
22,73,1055,3,0.002835538752362949
22,74,1072,2,0.00186219739292365
22,75,1093,2,0.0018264840182648401
22,76,1102,2,0.0018115942028985507
22,77,1097,1,0.0009107468123861566
22,78,1138,1,0.000877963125548727
22,79,1132,0,0.0
23,1,992,8,0.008
23,2,962,9,0.009268795056642637
23,3,952,12,0.012448132780082987
23,4,965,20,0.02030456852791878
23,5,956,15,0.015447991761071062
23,6,959,19,0.019427402862985686
23,7,984,21,0.020895522388059702
23,8,985,19,0.018924302788844622
23,9,968,23,0.02320887991927346
23,10,948,27,0.027692307692307693
23,11,943,29,0.029835390946502057
23,12,943,32,0.03282051282051282
23,13,941,31,0.03189300411522634
23,14,927,33,0.034375
23,15,918,29,0.030623020063357972
23,16,926,24,0.02526315789473684
23,17,902,21,0.02275189599133261
23,18,883,21,0.023230088495575223
23,19,907,23,0.024731182795698924
23,20,882,31,0.033953997809419496
23,21,891,37,0.03987068965517242
23,22,896,38,0.04068522483940043
23,23,892,46,0.04904051172707889
23,24,892,47,0.05005324813631523
23,25,878,42,0.04565217391304348
23,26,888,47,0.05026737967914439
23,27,900,39,0.04153354632587859
23,28,909,38,0.04012671594508976
23,29,906,41,0.04329461457233368
23,30,889,32,0.03474484256243214
23,31,903,34,0.03628601921024546
23,32,910,33,0.03499469777306469
23,33,890,38,0.040948275862068964
23,34,892,39,0.04189044038668099
23,35,896,35,0.03759398496240601
23,36,899,35,0.03747323340471092
23,37,921,34,0.0356020942408377
23,38,927,37,0.038381742738589214
23,39,912,32,0.03389830508474576
23,40,899,27,0.029157667386609073
23,41,929,19,0.020042194092827006
23,42,924,25,0.026343519494204427
23,43,905,21,0.02267818574514039
23,44,893,22,0.024043715846994537
23,45,869,30,0.03337041156840934
23,46,838,30,0.03456221198156682
23,47,825,33,0.038461538461538464
23,48,831,24,0.028070175438596492
23,49,827,29,0.03387850467289719
23,50,801,34,0.0407185628742515
23,51,794,35,0.04221954161640531
23,52,786,37,0.04495747266099635
23,53,798,29,0.03506650544135429
23,54,784,32,0.0392156862745098
23,55,790,30,0.036585365853658534
23,56,772,36,0.04455445544554455
23,57,786,27,0.033210332103321034
23,58,780,22,0.02743142144638404
23,59,749,24,0.031047865459249677
23,60,750,26,0.03350515463917526
23,61,726,28,0.03713527851458886
23,62,725,23,0.03074866310160428
23,63,737,21,0.027704485488126648
23,64,744,23,0.02998696219035202
23,65,764,21,0.0267515923566879
23,66,748,25,0.03234152652005175
23,67,740,31,0.040207522697795074
23,68,749,28,0.036036036036036036
23,69,734,23,0.03038309114927345
23,70,739,20,0.026350461133069828
23,71,766,21,0.026683608640406607
23,72,759,30,0.03802281368821293
23,73,789,28,0.03427172582619339
23,74,808,31,0.03694874851013111
23,75,856,32,0.036036036036036036
23,76,820,36,0.04205607476635514
23,77,814,31,0.036686390532544376
23,78,821,37,0.04312354312354312
23,79,834,35,0.04027617951668585
23,80,844,20,0.023148148148148147
23,81,824,20,0.023696682464454975
23,82,842,20,0.02320185614849188
23,83,836,19,0.022222222222222223
23,84,816,24,0.02857142857142857
23,85,810,27,0.03225806451612903
23,86,815,28,0.033214709371293
23,87,800,26,0.031476997578692496
23,88,790,20,0.024691358024691357
23,89,762,17,0.021822849807445442
23,90,742,20,0.026246719160104987
23,91,762,19,0.024327784891165175
23,92,748,21,0.027308192457737322
23,93,749,10,0.013175230566534914
23,94,729,9,0.012195121951219513
23,95,707,8,0.011188811188811189
23,96,726,7,0.009549795361527967
23,97,727,9,0.012228260869565218
23,98,753,10,0.01310615989515072
23,99,731,9,0.012162162162162163
23,100,742,8,0.010666666666666666
23,101,733,9,0.012129380053908356
23,102,733,11,0.01478494623655914
23,103,740,12,0.015957446808510637
23,104,740,18,0.023746701846965697
23,105,740,14,0.01856763925729443
23,106,728,17,0.022818791946308724
23,107,711,18,0.024691358024691357
23,108,716,15,0.02051983584131327
23,109,696,10,0.014164305949008499
23,110,699,11,0.015492957746478873
23,111,709,9,0.012534818941504178
23,112,729,11,0.014864864864864866
23,113,726,7,0.009549795361527967
23,114,708,4,0.0056179775280898875
23,115,728,3,0.004103967168262654
23,116,719,3,0.004155124653739612
23,117,712,4,0.00558659217877095
23,118,705,1,0.00141643059490085
23,119,689,0,0.0
24,1,989,11,0.011
24,2,980,14,0.014084507042253521
24,3,966,17,0.017293997965412006
24,4,960,17,0.017400204708290685
24,5,992,21,0.02073050345508391
24,6,1006,21,0.02044790652385589
24,7,1013,21,0.020309477756286266
24,8,1012,21,0.02032913843175218
24,9,1017,25,0.02399232245681382
24,10,1027,31,0.02930056710775047
24,11,987,35,0.03424657534246575
24,12,975,33,0.03273809523809524
24,13,965,35,0.035
24,14,968,34,0.033932135728542916
24,15,982,31,0.03060217176702863
24,16,965,32,0.0320962888665998
24,17,975,34,0.03369672943508424
24,18,982,30,0.029644268774703556
24,19,998,32,0.031067961165048542
24,20,1023,35,0.0330812854442344
24,21,1036,31,0.029053420805998126
24,22,1041,30,0.028011204481792718
24,23,1020,36,0.03409090909090909
24,24,1011,36,0.034383954154727794
24,25,1003,33,0.03185328185328185
24,26,1004,28,0.027131782945736434
24,27,995,24,0.023552502453385672
24,28,1030,23,0.02184235517568851
24,29,1041,22,0.020696142991533398
24,30,1040,15,0.014218009478672985
24,31,1046,11,0.010406811731315043
24,32,1078,7,0.0064516129032258064
24,33,1064,6,0.005607476635514018
24,34,1039,5,0.004789272030651341
24,35,1019,7,0.00682261208576998
24,36,1022,8,0.007766990291262136
24,37,1025,5,0.0048543689320388345
24,38,1002,4,0.003976143141153081
24,39,991,5,0.0050200803212851405
24,40,1024,5,0.004859086491739553
24,41,1053,2,0.0018957345971563982
24,42,1013,1,0.0009861932938856016
24,43,1005,0,0.0
25,1,992,8,0.008
25,2,977,11,0.011133603238866396
25,3,986,8,0.008048289738430584
25,4,967,8,0.008205128205128205
25,5,969,8,0.008188331627430911
25,6,999,7,0.006958250497017893
25,7,1006,9,0.008866995073891626
25,8,1021,8,0.007774538386783284
25,9,1016,9,0.00878048780487805
25,10,1013,10,0.009775171065493646
25,11,996,11,0.010923535253227408
25,12,962,11,0.011305241521068859
25,13,969,12,0.012232415902140673
25,14,910,20,0.021505376344086023
25,15,929,18,0.01900739176346357
25,16,900,23,0.024918743228602384
25,17,901,27,0.029094827586206896
25,18,892,20,0.021929824561403508
25,19,889,18,0.019845644983461964
25,20,886,21,0.023153252480705624
25,21,906,17,0.018418201516793065
25,22,885,16,0.017758046614872364
25,23,892,14,0.01545253863134658
25,24,884,14,0.015590200445434299
25,25,892,9,0.009988901220865706
25,26,876,11,0.012401352874859075
25,27,878,9,0.010146561443066516
25,28,871,7,0.007972665148063782
25,29,866,5,0.0057405281285878304
25,30,857,5,0.00580046403712297
25,31,876,3,0.0034129692832764505
25,32,852,2,0.00234192037470726
25,33,864,1,0.0011560693641618498
25,34,854,0,0.0
26,1,993,7,0.007
26,2,985,7,0.007056451612903226
26,3,992,10,0.00998003992015968
26,4,995,11,0.010934393638170975
26,5,995,7,0.006986027944111776
26,6,999,7,0.006958250497017893
26,7,998,9,0.00893743793445879
26,8,999,9,0.008928571428571428
26,9,963,13,0.01331967213114754
26,10,949,16,0.016580310880829015
26,11,913,14,0.015102481121898598
26,12,881,11,0.01233183856502242
26,13,863,9,0.010321100917431193
26,14,878,7,0.007909604519774011
26,15,870,8,0.009111617312072893
26,16,871,8,0.009101251422070534
26,17,884,10,0.011185682326621925
26,18,891,9,0.01
26,19,915,7,0.007592190889370932
26,20,903,11,0.012035010940919038
26,21,915,11,0.011879049676025918
26,22,940,13,0.013641133263378805
26,23,965,14,0.014300306435137897
26,24,930,15,0.015873015873015872
26,25,937,12,0.012644889357218124
26,26,930,10,0.010638297872340425
26,27,901,12,0.013143483023001095
26,28,904,16,0.017391304347826087
26,29,910,16,0.017278617710583154
26,30,891,18,0.019801980198019802
26,31,882,21,0.023255813953488372
26,32,896,23,0.025027203482045703
26,33,912,25,0.026680896478121666
26,34,910,27,0.0288153681963714
26,35,927,28,0.02931937172774869
26,36,922,19,0.020191285866099893
26,37,943,20,0.020768431983385256
26,38,956,19,0.019487179487179488
26,39,952,22,0.022587268993839837
26,40,964,26,0.026262626262626262
26,41,968,31,0.031031031031031032
26,42,971,34,0.03383084577114428
26,43,969,41,0.040594059405940595
26,44,973,44,0.043264503441494594
26,45,966,36,0.03592814371257485
26,46,973,30,0.02991026919242273
26,47,971,34,0.03383084577114428
26,48,945,41,0.04158215010141988
26,49,985,43,0.04182879377431906
26,50,1000,47,0.044890162368672396
26,51,968,52,0.050980392156862744
26,52,971,57,0.05544747081712062
26,53,965,64,0.062196307094266275
26,54,930,79,0.07829534192269574
26,55,930,80,0.07920792079207921
26,56,934,80,0.07889546351084813
26,57,949,74,0.07233626588465299
26,58,950,64,0.0631163708086785
26,59,939,73,0.07213438735177866
26,60,930,75,0.07462686567164178
26,61,950,69,0.06771344455348381
26,62,967,77,0.07375478927203065
26,63,956,68,0.06640625
26,64,961,61,0.05968688845401174
26,65,939,68,0.06752730883813307
26,66,961,71,0.0687984496124031
26,67,958,66,0.064453125
26,68,941,57,0.05711422845691383
26,69,927,53,0.05408163265306123
26,70,905,61,0.06314699792960662
26,71,928,58,0.058823529411764705
26,72,933,60,0.06042296072507553
26,73,939,57,0.0572289156626506
26,74,944,64,0.06349206349206349
26,75,945,67,0.06620553359683795
26,76,967,61,0.05933852140077821
26,77,974,48,0.046966731898238745
26,78,963,44,0.04369414101290963
26,79,956,35,0.035317860746720484
26,80,958,30,0.030364372469635626
26,81,954,33,0.03343465045592705
26,82,946,32,0.032719836400818
26,83,936,23,0.023983315954118872
26,84,916,25,0.026567481402763018
26,85,913,31,0.03283898305084746
26,86,901,28,0.030139935414424113
26,87,893,23,0.025109170305676855
26,88,889,26,0.02841530054644809
26,89,907,29,0.030982905982905984
26,90,914,31,0.0328042328042328
26,91,893,31,0.03354978354978355
26,92,883,32,0.034972677595628415
26,93,858,44,0.04878048780487805
26,94,856,39,0.04357541899441341
26,95,857,31,0.03490990990990991
26,96,885,28,0.03066812705366922
26,97,909,26,0.027807486631016044
26,98,943,34,0.03480040941658137
26,99,954,35,0.03538928210313448
26,100,966,40,0.039761431411530816
26,101,983,29,0.02865612648221344
26,102,968,28,0.028112449799196786
26,103,971,26,0.026078234704112337
26,104,973,28,0.027972027972027972
26,105,988,30,0.029469548133595286
26,106,999,22,0.021547502448579822
26,107,1005,18,0.017595307917888565
26,108,1015,23,0.022157996146435453
26,109,1034,26,0.024528301886792454
26,110,1041,27,0.025280898876404494
26,111,1033,30,0.028222013170272814
26,112,1011,29,0.027884615384615386
26,113,996,30,0.029239766081871343
26,114,976,29,0.028855721393034824
26,115,987,26,0.02566633761105627
26,116,1001,25,0.024366471734892786
26,117,1007,27,0.02611218568665377
26,118,1022,23,0.02200956937799043
26,119,1025,20,0.019138755980861243
26,120,1025,22,0.021012416427889206
26,121,1030,23,0.02184235517568851
26,122,1027,18,0.01722488038277512
26,123,1059,23,0.021256931608133085
26,124,1083,25,0.02256317689530686
26,125,1099,26,0.02311111111111111
26,126,1056,28,0.025830258302583026
26,127,1063,26,0.023875114784205693
26,128,1085,17,0.015426497277676952
26,129,1088,15,0.013599274705349048
26,130,1121,18,0.015803336259877086
26,131,1109,19,0.016843971631205674
26,132,1157,22,0.018659881255301103
26,133,1171,16,0.013479359730412805
26,134,1157,11,0.009417808219178082
26,135,1160,6,0.005145797598627788
26,136,1164,6,0.005128205128205128
26,137,1169,5,0.004258943781942078
26,138,1180,6,0.00505902192242833
26,139,1170,6,0.00510204081632653
26,140,1170,5,0.00425531914893617
26,141,1145,9,0.00779896013864818
26,142,1151,11,0.00946643717728055
26,143,1163,16,0.013570822731128074
26,144,1137,11,0.009581881533101045
26,145,1157,14,0.011955593509820665
26,146,1138,9,0.007846556233653008
26,147,1140,13,0.011274934952298352
26,148,1129,13,0.01138353765323993
26,149,1183,13,0.010869565217391304
26,150,1145,12,0.010371650821089023
26,151,1151,11,0.00946643717728055
26,152,1136,12,0.010452961672473868
26,153,1150,15,0.012875536480686695
26,154,1155,8,0.006878761822871883
26,155,1196,10,0.008291873963515755
26,156,1177,14,0.011754827875734676
26,157,1173,11,0.009290540540540541
26,158,1163,8,0.006831767719897523
26,159,1163,4,0.003427592116538132
26,160,1169,3,0.002559726962457338
26,161,1141,2,0.0017497812773403325
26,162,1138,1,0.000877963125548727
26,163,1151,1,0.0008680555555555555
26,164,1125,2,0.001774622892635315
26,165,1132,4,0.0035211267605633804
26,166,1124,4,0.0035460992907801418
26,167,1140,6,0.005235602094240838
26,168,1180,6,0.00505902192242833
26,169,1205,7,0.005775577557755775
26,170,1200,9,0.007444168734491315
26,171,1172,13,0.010970464135021098
26,172,1157,13,0.011111111111111112
26,173,1177,5,0.004230118443316413
26,174,1196,5,0.004163197335553705
26,175,1185,6,0.005037783375314861
26,176,1158,4,0.0034423407917383822
26,177,1166,1,0.000856898029134533
26,178,1162,0,0.0
27,1,986,14,0.014
27,2,963,17,0.017346938775510204
27,3,959,18,0.01842374616171955
27,4,974,18,0.018145161290322582
27,5,991,22,0.02171767028627838
27,6,995,20,0.019704433497536946
27,7,956,25,0.0254841997961264
27,8,935,24,0.02502606882168926
27,9,933,25,0.026096033402922755
27,10,934,25,0.026068821689259645
27,11,903,26,0.02798708288482239
27,12,890,32,0.03470715835140998
27,13,884,32,0.034934497816593885
27,14,888,30,0.032679738562091505
27,15,864,29,0.032474804031354984
27,16,881,34,0.03715846994535519
27,17,877,37,0.04048140043763676
27,18,862,33,0.03687150837988827
27,19,851,32,0.0362400906002265
27,20,851,34,0.0384180790960452
27,21,875,38,0.0416210295728368
27,22,876,39,0.04262295081967213
27,23,873,36,0.039603960396039604
27,24,855,35,0.03932584269662921
27,25,840,30,0.034482758620689655
27,26,878,16,0.017897091722595078
27,27,876,16,0.017937219730941704
27,28,892,22,0.024070021881838075
27,29,904,18,0.019522776572668113
27,30,911,13,0.01406926406926407
27,31,883,14,0.01560758082497213
27,32,873,16,0.01799775028121485
27,33,869,20,0.02249718785151856
27,34,849,14,0.016222479721900347
27,35,875,14,0.015748031496062992
27,36,862,15,0.01710376282782212
27,37,847,12,0.013969732246798603
27,38,829,9,0.010739856801909307
27,39,820,7,0.008464328899637243
27,40,838,4,0.004750593824228029
27,41,845,5,0.0058823529411764705
27,42,844,6,0.007058823529411765
27,43,810,8,0.009779951100244499
27,44,829,6,0.00718562874251497
27,45,851,8,0.009313154831199068
27,46,849,5,0.00585480093676815
27,47,856,9,0.010404624277456647
27,48,841,8,0.009422850412249705
27,49,830,9,0.010727056019070322
27,50,819,8,0.009673518742442563
27,51,787,7,0.008816120906801008
27,52,812,2,0.002457002457002457
27,53,811,0,0.0
28,1,990,10,0.01
28,2,987,9,0.009036144578313253
28,3,1022,6,0.005836575875486381
28,4,998,3,0.002997002997002997
28,5,973,6,0.006128702757916241
28,6,955,6,0.006243496357960458
28,7,961,7,0.007231404958677686
28,8,977,9,0.009127789046653144
28,9,992,6,0.006012024048096192
28,10,998,4,0.003992015968063872
28,11,989,2,0.0020181634712411706
28,12,995,2,0.0020060180541624875
28,13,1018,3,0.002938295788442703
28,14,1027,1,0.0009727626459143969
