take,generation,normal_cell_number,mutant_cell_number,mutant_ratio
47,361,784,25,0.030902348578491966
47,362,763,24,0.030495552731893267
47,363,776,29,0.03602484472049689
47,364,813,23,0.02751196172248804
47,365,803,19,0.023114355231143552
47,366,847,18,0.020809248554913295
47,367,851,16,0.01845444059976932
47,368,860,21,0.02383654937570942
47,369,861,20,0.022701475595913734
47,370,846,21,0.02422145328719723
47,371,828,20,0.02358490566037736
47,372,814,21,0.025149700598802394
47,373,801,18,0.02197802197802198
47,374,809,25,0.02997601918465228
47,375,816,26,0.030878859857482184
47,376,846,22,0.02534562211981567
47,377,827,22,0.02591283863368669
47,378,800,25,0.030303030303030304
47,379,796,27,0.032806804374240585
47,380,788,28,0.03431372549019608
47,381,800,21,0.025578562728380026
47,382,802,21,0.02551640340218712
47,383,783,25,0.03094059405940594
47,384,796,33,0.039806996381182146
47,385,795,32,0.03869407496977025
47,386,801,30,0.036101083032490974
47,387,785,33,0.040342298288508556
47,388,786,32,0.039119804400977995
47,389,777,39,0.04779411764705882
47,390,786,42,0.050724637681159424
47,391,787,32,0.03907203907203907
47,392,768,38,0.04714640198511166
47,393,769,41,0.050617283950617285
47,394,755,38,0.04791929382093316
47,395,745,31,0.03994845360824742
47,396,736,32,0.041666666666666664
47,397,720,30,0.04
47,398,725,36,0.04730617608409987
47,399,748,30,0.038560411311053984
47,400,743,33,0.04252577319587629
47,401,735,35,0.045454545454545456
47,402,729,29,0.03825857519788918
47,403,716,36,0.047872340425531915
47,404,730,30,0.039473684210526314
47,405,709,25,0.0340599455040872
47,406,688,24,0.033707865168539325
47,407,672,21,0.030303030303030304
47,408,649,21,0.03134328358208955
47,409,629,23,0.0352760736196319
47,410,645,21,0.03153153153153153
47,411,639,25,0.03765060240963856
47,412,612,20,0.03164556962025317
47,413,609,23,0.03639240506329114
47,414,611,17,0.027070063694267517
47,415,617,19,0.029874213836477988
47,416,617,19,0.029874213836477988
47,417,620,21,0.0327613104524181
47,418,618,22,0.034375
47,419,635,23,0.034954407294832825
47,420,630,23,0.03522205206738132
47,421,624,21,0.03255813953488372
47,422,640,23,0.03469079939668175
47,423,648,25,0.03714710252600297
47,424,668,29,0.04160688665710186
47,425,665,25,0.036231884057971016
47,426,673,26,0.03719599427753934
47,427,676,30,0.042492917847025496
47,428,661,34,0.04892086330935252
47,429,648,37,0.05401459854014599
47,430,671,42,0.05890603085553997
47,431,678,37,0.05174825174825175
47,432,667,40,0.056577086280056574
47,433,665,41,0.05807365439093484
47,434,652,40,0.057803468208092484
47,435,660,36,0.05172413793103448
47,436,663,43,0.060906515580736544
47,437,649,50,0.0715307582260372
47,438,642,38,0.05588235294117647
47,439,661,35,0.05028735632183908
47,440,664,40,0.056818181818181816
47,441,664,41,0.05815602836879433
47,442,676,41,0.05718270571827057
47,443,664,43,0.06082036775106082
47,444,642,50,0.07225433526011561
47,445,630,54,0.07894736842105263
47,446,633,46,0.06774668630338733
47,447,627,48,0.07111111111111111
47,448,608,49,0.0745814307458143
47,449,634,57,0.0824891461649783
47,450,642,61,0.08677098150782361
47,451,651,68,0.09457579972183588
47,452,668,60,0.08241758241758242
47,453,682,54,0.07336956521739131
47,454,680,53,0.0723055934515689
47,455,696,51,0.06827309236947791
47,456,679,54,0.07366984993178717
47,457,691,50,0.06747638326585695
47,458,674,63,0.08548168249660787
47,459,679,79,0.10422163588390501
47,460,663,76,0.10284167794316644
47,461,670,65,0.08843537414965986
47,462,656,77,0.10504774897680765
47,463,658,73,0.09986320109439124
47,464,662,63,0.08689655172413793
47,465,677,66,0.08882907133243607
47,466,661,58,0.08066759388038942
47,467,646,63,0.08885754583921016
47,468,641,73,0.10224089635854341
47,469,619,76,0.1093525179856115
47,470,629,83,0.11657303370786516
47,471,626,101,0.13892709766162312
47,472,622,100,0.13850415512465375
47,473,629,112,0.15114709851551958
47,474,625,106,0.14500683994528044
47,475,621,94,0.13146853146853146
47,476,631,82,0.1150070126227209
47,477,613,80,0.11544011544011544
47,478,617,75,0.10838150289017341
47,479,607,80,0.11644832605531295
47,480,623,79,0.11253561253561253
47,481,598,76,0.11275964391691394
47,482,598,66,0.09939759036144578
47,483,587,61,0.0941358024691358
47,484,572,59,0.09350237717908082
47,485,556,62,0.10032362459546926
47,486,547,66,0.10766721044045677
47,487,552,61,0.09951060358890701
47,488,587,46,0.07266982622432859
47,489,589,47,0.07389937106918239
47,490,568,43,0.07037643207855974
47,491,551,42,0.07082630691399663
47,492,551,35,0.059726962457337884
47,493,565,36,0.059900166389351084
47,494,546,35,0.060240963855421686
47,495,552,37,0.06281833616298811
47,496,557,34,0.05752961082910321
47,497,549,37,0.06313993174061433
47,498,566,41,0.06754530477759473
47,499,568,40,0.06578947368421052
47,500,536,46,0.07903780068728522
47,501,559,46,0.07603305785123966
47,502,558,46,0.076158940397351
47,503,534,42,0.07291666666666667
47,504,531,44,0.07652173913043478
47,505,516,43,0.07692307692307693
47,506,502,48,0.08727272727272728
47,507,505,50,0.09009009009009009
47,508,480,52,0.09774436090225563
47,509,474,51,0.09714285714285714
47,510,506,53,0.09481216457960644
47,511,514,53,0.09347442680776014
47,512,507,46,0.08318264014466546
47,513,503,54,0.09694793536804308
47,514,532,54,0.09215017064846416
47,515,531,55,0.09385665529010238
47,516,518,54,0.0944055944055944
47,517,514,61,0.10608695652173913
47,518,516,77,0.12984822934232715
47,519,509,74,0.1269296740994854
47,520,531,84,0.13658536585365855
47,521,525,79,0.13079470198675497
47,522,547,82,0.13036565977742448
47,523,542,97,0.15179968701095461
47,524,565,98,0.1478129713423831
47,525,570,106,0.15680473372781065
47,526,606,102,0.1440677966101695
47,527,597,105,0.14957264957264957
47,528,612,105,0.14644351464435146
47,529,616,110,0.15151515151515152
47,530,613,110,0.15214384508990317
47,531,629,108,0.14654002713704206
47,532,651,116,0.15123859191655803
47,533,650,130,0.16666666666666666
47,534,644,145,0.18377693282636248
47,535,654,151,0.18757763975155278
47,536,667,144,0.17755856966707767
47,537,664,151,0.18527607361963191
47,538,675,153,0.18478260869565216
47,539,654,143,0.1794228356336261
47,540,649,140,0.17743979721166034
47,541,620,150,0.19480519480519481
47,542,613,169,0.21611253196930946
47,543,627,181,0.22400990099009901
47,544,610,210,0.25609756097560976
47,545,603,223,0.26997578692493945
47,546,598,228,0.27602905569007263
47,547,613,241,0.2822014051522248
47,548,611,231,0.27434679334916867
47,549,608,237,0.2804733727810651
47,550,585,240,0.2909090909090909
47,551,585,230,0.2822085889570552
47,552,595,251,0.2966903073286052
47,553,578,247,0.2993939393939394
47,554,582,240,0.291970802919708
47,555,565,232,0.29109159347553326
47,556,583,250,0.30012004801920766
47,557,583,245,0.29589371980676327
47,558,584,229,0.2816728167281673
47,559,596,244,0.2904761904761905
47,560,589,239,0.2886473429951691
47,561,591,262,0.3071512309495897
47,562,601,279,0.3170454545454545
47,563,601,272,0.3115693012600229
47,564,605,281,0.31715575620767494
47,565,614,289,0.32004429678848284
47,566,585,296,0.33598183881952326
47,567,575,306,0.3473325766174801
47,568,566,299,0.34566473988439306
47,569,573,292,0.3375722543352601
47,570,571,293,0.33912037037037035
47,571,545,295,0.35119047619047616
47,572,539,305,0.3613744075829384
47,573,542,316,0.3682983682983683
47,574,544,319,0.36964078794901506
47,575,537,323,0.3755813953488372
47,576,510,321,0.3862815884476534
47,577,503,317,0.38658536585365855
47,578,505,307,0.37807881773399016
47,579,520,295,0.3619631901840491
47,580,518,304,0.36982968369829683
47,581,521,286,0.3543990086741016
47,582,538,276,0.33906633906633904
47,583,555,270,0.32727272727272727
47,584,578,280,0.32634032634032634
47,585,595,274,0.31530494821634064
47,586,589,274,0.3174971031286211
47,587,616,250,0.28868360277136257
47,588,624,255,0.2901023890784983
47,589,613,281,0.3143176733780761
47,590,622,282,0.31194690265486724
47,591,638,273,0.2996706915477497
47,592,653,287,0.30531914893617024
47,593,640,295,0.3155080213903743
47,594,661,289,0.3042105263157895
47,595,675,289,0.29979253112033194
47,596,636,308,0.326271186440678
47,597,620,334,0.350104821802935
47,598,639,332,0.3419155509783728
47,599,642,322,0.33402489626556015
47,600,620,326,0.34460887949260044
47,601,636,338,0.3470225872689938
47,602,657,342,0.34234234234234234
47,603,656,324,0.3306122448979592
47,604,641,329,0.3391752577319588
47,605,613,327,0.3478723404255319
47,606,627,326,0.34207764952780695
47,607,646,337,0.34282807731434384
47,608,639,321,0.334375
47,609,648,312,0.325
47,610,651,324,0.3323076923076923
47,611,640,297,0.31696905016008536
47,612,663,280,0.29692470837751855
47,613,651,286,0.3052294557097118
47,614,672,272,0.288135593220339
47,615,660,283,0.30010604453870626
47,616,666,273,0.29073482428115016
47,617,646,286,0.30686695278969955
47,618,671,288,0.30031282586027114
47,619,664,304,0.3140495867768595
47,620,692,293,0.29746192893401013
47,621,683,306,0.30940343781597573
47,622,698,291,0.2942366026289181
47,623,691,287,0.2934560327198364
47,624,721,263,0.26727642276422764
47,625,701,268,0.27657378740970073
47,626,734,272,0.27037773359840955
47,627,714,278,0.28024193548387094
47,628,685,287,0.2952674897119342
47,629,713,279,0.28125
47,630,721,266,0.2695035460992908
47,631,735,246,0.25076452599388377
47,632,726,247,0.2538540596094553
47,633,737,239,0.24487704918032788
47,634,717,231,0.24367088607594936
47,635,712,218,0.23440860215053763
47,636,717,210,0.22653721682847897
47,637,722,199,0.21606948968512488
47,638,692,183,0.20914285714285713
47,639,660,211,0.24225028702640644
47,640,643,230,0.2634593356242841
47,641,627,237,0.2743055555555556
47,642,623,268,0.30078563411896747
47,643,624,252,0.2876712328767123
47,644,600,271,0.3111366245694604
47,645,595,275,0.3160919540229885
47,646,603,295,0.3285077951002227
47,647,612,292,0.3230088495575221
47,648,616,298,0.32603938730853393
47,649,632,271,0.3001107419712071
47,650,620,284,0.3141592920353982
47,651,639,287,0.3099352051835853
47,652,642,290,0.3111587982832618
47,653,632,285,0.3107960741548528
47,654,604,321,0.34702702702702704
47,655,589,327,0.3569868995633188
47,656,597,329,0.35529157667386607
47,657,570,322,0.3609865470852018
47,658,586,315,0.34961154273029965
47,659,600,330,0.3548387096774194
47,660,567,321,0.3614864864864865
47,661,558,312,0.3586206896551724
47,662,544,319,0.36964078794901506
47,663,532,325,0.3792298716452742
47,664,522,310,0.37259615384615385
47,665,515,317,0.38100961538461536
47,666,508,310,0.37897310513447435
47,667,505,312,0.3818849449204406
47,668,520,304,0.36893203883495146
47,669,547,299,0.3534278959810875
47,670,555,296,0.34782608695652173
47,671,526,296,0.36009732360097324
47,672,511,307,0.3753056234718826
47,673,505,303,0.375
47,674,479,302,0.3866837387964149
47,675,455,316,0.4098573281452659
47,676,463,332,0.4176100628930818
47,677,471,319,0.40379746835443037
47,678,499,322,0.392204628501827
47,679,483,341,0.41383495145631066
47,680,492,353,0.41775147928994083
47,681,490,360,0.4235294117647059
47,682,485,360,0.4260355029585799
47,683,500,371,0.425947187141217
47,684,512,361,0.413516609392898
47,685,512,373,0.4214689265536723
47,686,506,384,0.4314606741573034
47,687,501,377,0.4293849658314351
47,688,516,386,0.4279379157427938
47,689,542,357,0.3971078976640712
47,690,552,354,0.39072847682119205
47,691,585,354,0.3769968051118211
47,692,570,364,0.3897216274089936
47,693,570,375,0.3968253968253968
47,694,552,377,0.4058127018299246
47,695,546,375,0.40716612377850164
47,696,549,374,0.40520043336944744
47,697,534,376,0.41318681318681316
47,698,541,385,0.41576673866090713
47,699,542,385,0.4153182308522114
47,700,540,396,0.4230769230769231
47,701,548,388,0.41452991452991456
47,702,540,400,0.425531914893617
47,703,559,400,0.4171011470281543
47,704,544,407,0.42797055730809674
47,705,554,405,0.42231491136600624
47,706,536,415,0.4363827549947424
47,707,529,424,0.44491080797481636
47,708,503,443,0.4682875264270613
47,709,505,473,0.483640081799591
47,710,517,488,0.4855721393034826
47,711,531,472,0.47058823529411764
47,712,538,450,0.45546558704453444
47,713,528,458,0.4645030425963489
47,714,518,475,0.4783484390735146
47,715,523,490,0.4837117472852912
47,716,520,488,0.48412698412698413
47,717,509,484,0.4874118831822759
47,718,519,475,0.4778672032193159
47,719,525,481,0.47813121272365805
47,720,516,484,0.484
47,721,532,496,0.48249027237354086
47,722,507,517,0.5048828125
47,723,493,505,0.5060120240480962
47,724,505,476,0.48521916411824667
47,725,488,499,0.5055724417426545
47,726,513,490,0.4885343968095713
47,727,516,471,0.47720364741641336
47,728,528,476,0.47410358565737054
47,729,519,476,0.47839195979899496
47,730,536,453,0.4580384226491405
47,731,561,446,0.4428997020854022
47,732,596,431,0.4196689386562804
47,733,609,437,0.41778202676864246
47,734,612,434,0.4149139579349904
47,735,633,440,0.41006523765144454
47,736,635,452,0.41582336706531736
47,737,654,467,0.41659232827832293
47,738,627,470,0.4284412032816773
47,739,645,484,0.4286979627989371
47,740,635,517,0.4487847222222222
47,741,637,517,0.4480069324090121
47,742,688,511,0.4261884904086739
47,743,681,507,0.42676767676767674
47,744,682,482,0.41408934707903783
47,745,674,466,0.4087719298245614
47,746,653,465,0.4159212880143113
47,747,689,445,0.3924162257495591
47,748,668,450,0.40250447227191416
47,749,672,456,0.40425531914893614
47,750,666,469,0.413215859030837
47,751,678,452,0.4
47,752,675,436,0.39243924392439244
47,753,658,470,0.4166666666666667
47,754,668,461,0.408325952170062
47,755,672,455,0.40372670807453415
47,756,670,460,0.40707964601769914
47,757,685,481,0.4125214408233276
47,758,681,484,0.41545064377682406
47,759,672,468,0.4105263157894737
47,760,688,455,0.39807524059492566
47,761,660,420,0.3888888888888889
47,762,671,410,0.3792784458834413
47,763,705,375,0.3472222222222222
47,764,694,378,0.35261194029850745
47,765,688,377,0.3539906103286385
47,766,683,394,0.3658310120705664
47,767,672,394,0.3696060037523452
47,768,647,402,0.38322211630123926
47,769,647,382,0.37123420796890183
47,770,638,400,0.3853564547206166
47,771,604,394,0.39478957915831664
47,772,605,367,0.3775720164609053
47,773,596,379,0.38871794871794874
47,774,600,362,0.3762993762993763
47,775,610,343,0.35991605456453307
47,776,592,356,0.3755274261603376
47,777,610,322,0.34549356223175964
47,778,615,355,0.36597938144329895
47,779,634,341,0.34974358974358977
47,780,657,347,0.3456175298804781
47,781,657,361,0.35461689587426326
47,782,622,382,0.3804780876494024
47,783,616,387,0.38584247258225324
47,784,634,374,0.37103174603174605
47,785,592,392,0.3983739837398374
47,786,598,424,0.41487279843444225
47,787,597,426,0.41642228739002934
47,788,590,427,0.4198623402163225
47,789,582,440,0.43052837573385516
47,790,573,428,0.4275724275724276
47,791,564,445,0.44103072348860256
47,792,592,437,0.42468415937803694
47,793,599,434,0.42013552758954503
47,794,585,436,0.42703232125367285
47,795,580,449,0.4363459669582119
47,796,594,405,0.40540540540540543
47,797,585,385,0.39690721649484534
47,798,587,396,0.40284842319430314
47,799,563,426,0.43073811931243683
47,800,593,401,0.403420523138833
47,801,577,404,0.41182466870540263
47,802,550,422,0.43415637860082307
47,803,556,432,0.43724696356275305
47,804,546,440,0.4462474645030426
47,805,530,472,0.47105788423153694
47,806,514,454,0.4690082644628099
47,807,528,449,0.4595701125895599
47,808,528,449,0.4595701125895599
47,809,522,452,0.46406570841889117
47,810,514,481,0.4834170854271357
47,811,530,483,0.4768015794669299
47,812,559,460,0.45142296368989204
47,813,562,466,0.45330739299610895
47,814,583,430,0.4244817374136229
47,815,600,406,0.40357852882703776
47,816,563,411,0.4219712525667351
47,817,556,411,0.4250258531540848
47,818,558,419,0.428863868986694
47,819,550,412,0.4282744282744283
47,820,551,403,0.4224318658280922
47,821,541,418,0.4358706986444213
47,822,535,436,0.4490216271884655
47,823,530,450,0.45918367346938777
47,824,564,440,0.43824701195219123
47,825,536,446,0.45417515274949083
47,826,558,436,0.4386317907444668
47,827,539,432,0.44490216271884653
47,828,520,431,0.45320715036803366
47,829,540,415,0.43455497382198954
47,830,532,419,0.4405888538380652
47,831,541,419,0.43645833333333334
47,832,539,417,0.4361924686192469
47,833,544,417,0.4339229968782518
47,834,541,423,0.4387966804979253
47,835,513,415,0.44719827586206895
47,836,517,394,0.43249176728869376
47,837,537,385,0.4175704989154013
47,838,516,383,0.42602892102335926
47,839,508,397,0.43867403314917125
47,840,493,388,0.44040862656072643
47,841,495,379,0.43363844393592677
47,842,478,381,0.4435389988358556
47,843,466,395,0.45876887340301975
47,844,455,380,0.4550898203592814
47,845,485,377,0.43735498839907194
47,846,489,370,0.4307334109429569
47,847,497,350,0.4132231404958678
47,848,509,331,0.39404761904761904
47,849,505,309,0.3796068796068796
47,850,498,336,0.4028776978417266
47,851,509,319,0.3852657004830918
47,852,527,315,0.37410926365795727
47,853,548,314,0.3642691415313225
47,854,586,310,0.34598214285714285
47,855,603,304,0.33517089305402425
47,856,615,302,0.3293347873500545
47,857,606,318,0.34415584415584416
47,858,597,305,0.33813747228381374
47,859,608,275,0.3114382785956965
47,860,604,271,0.3097142857142857
47,861,609,265,0.30320366132723114
47,862,621,267,0.30067567567567566
47,863,614,260,0.2974828375286041
47,864,633,247,0.2806818181818182
47,865,639,248,0.27959413754227735
47,866,639,247,0.27878103837471785
47,867,639,264,0.292358803986711
47,868,643,258,0.28634850166481685
47,869,633,274,0.30209481808158767
47,870,609,270,0.30716723549488056
47,871,605,258,0.2989571263035921
47,872,608,255,0.2954808806488992
47,873,619,265,0.2997737556561086
47,874,615,270,0.3050847457627119
47,875,648,264,0.2894736842105263
47,876,634,270,0.29867256637168144
47,877,624,270,0.30201342281879195
47,878,635,271,0.29911699779249445
47,879,618,262,0.29772727272727273
47,880,645,244,0.2744656917885264
47,881,663,243,0.2682119205298013
47,882,658,224,0.25396825396825395
47,883,692,209,0.23196448390677027
47,884,703,209,0.22916666666666666
47,885,730,207,0.2209178228388474
47,886,685,240,0.2594594594594595
47,887,695,247,0.262208067940552
47,888,675,265,0.28191489361702127
47,889,655,290,0.30687830687830686
47,890,645,298,0.31601272534464475
47,891,644,302,0.3192389006342495
47,892,636,315,0.3312302839116719
47,893,644,302,0.3192389006342495
47,894,634,321,0.33612565445026177
47,895,629,319,0.33649789029535865
47,896,628,316,0.3347457627118644
47,897,619,322,0.3421891604675877
47,898,613,318,0.34156820622986034
47,899,621,311,0.33369098712446355
47,900,614,317,0.34049409237379163
47,901,629,302,0.32438238453276047
47,902,641,293,0.31370449678800855
47,903,658,268,0.2894168466522678
47,904,641,270,0.29637760702524696
47,905,673,264,0.28175026680896476
47,906,682,272,0.2851153039832285
47,907,657,274,0.29430719656283566
47,908,641,255,0.2845982142857143
47,909,617,273,0.30674157303370786
47,910,623,270,0.3023516237402016
47,911,660,265,0.2864864864864865
47,912,670,273,0.28950159066808057
47,913,728,273,0.2727272727272727
47,914,726,280,0.2783300198807157
47,915,736,296,0.2868217054263566
47,916,748,306,0.2903225806451613
47,917,733,307,0.2951923076923077
47,918,727,314,0.3016330451488953
47,919,749,302,0.2873453853472883
47,920,752,304,0.2878787878787879
47,921,752,318,0.297196261682243
47,922,771,305,0.28345724907063197
47,923,769,293,0.275894538606403
47,924,775,292,0.2736644798500469
47,925,751,300,0.285442435775452
47,926,767,294,0.2770970782280867
47,927,752,297,0.2831267874165872
47,928,736,300,0.28957528957528955
47,929,746,284,0.2757281553398058
47,930,752,282,0.2727272727272727
47,931,757,278,0.26859903381642514
47,932,733,278,0.27497527200791294
47,933,740,273,0.2694965449160908
47,934,730,285,0.28078817733990147
47,935,744,251,0.2522613065326633
47,936,731,269,0.269
47,937,759,276,0.26666666666666666
47,938,772,255,0.24829600778967867
47,939,754,244,0.24448897795591182
47,940,765,224,0.22649140546006066
47,941,754,209,0.21703011422637591
47,942,754,205,0.21376433785192908
47,943,763,201,0.20850622406639005
47,944,740,205,0.21693121693121692
47,945,730,204,0.21841541755888652
47,946,730,220,0.23157894736842105
47,947,723,199,0.2158351409978308
47,948,703,207,0.22747252747252747
47,949,725,208,0.22293676312968919
47,950,734,223,0.2330198537095089
47,951,732,231,0.2398753894080997
47,952,741,232,0.23843782117163412
47,953,732,231,0.2398753894080997
47,954,741,212,0.22245540398740818
47,955,767,205,0.2109053497942387
47,956,776,203,0.20735444330949948
47,957,773,182,0.1905759162303665
47,958,794,178,0.1831275720164609
47,959,811,172,0.17497456765005087
47,960,790,172,0.1787941787941788
47,961,778,161,0.17145899893503727
47,962,765,155,0.16847826086956522
47,963,745,149,0.16666666666666666
47,964,740,162,0.17960088691796008
47,965,747,149,0.16629464285714285
47,966,733,150,0.16987542468856173
47,967,751,150,0.16648168701442842
47,968,751,148,0.1646273637374861
47,969,744,147,0.16498316498316498
47,970,737,151,0.17004504504504506
47,971,742,156,0.17371937639198218
47,972,723,150,0.1718213058419244
47,973,741,152,0.1702127659574468
47,974,745,145,0.16292134831460675
47,975,764,151,0.1650273224043716
47,976,768,155,0.16793066088840736
47,977,776,143,0.15560391730141457
47,978,757,157,0.17177242888402625
47,979,763,169,0.1813304721030043
47,980,752,157,0.17271727172717272
47,981,724,147,0.1687715269804822
47,982,715,140,0.16374269005847952
47,983,715,130,0.15384615384615385
47,984,707,128,0.1532934131736527
47,985,710,123,0.14765906362545017
47,986,727,137,0.15856481481481483
47,987,720,135,0.15789473684210525
47,988,705,140,0.16568047337278108
47,989,696,126,0.15328467153284672
47,990,699,124,0.15066828675577157
47,991,704,127,0.15282791817087846
47,992,688,135,0.16403402187120292
47,993,678,136,0.16707616707616707
47,994,663,127,0.16075949367088607
47,995,650,124,0.16020671834625322
47,996,625,117,0.15768194070080863
47,997,649,114,0.14941022280471822
47,998,609,120,0.1646090534979424
47,999,618,121,0.16373477672530445
47,1000,606,118,0.16298342541436464
47,1001,619,115,0.1566757493188011
47,1002,626,132,0.1741424802110818
47,1003,616,142,0.18733509234828497
47,1004,609,147,0.19444444444444445
47,1005,578,150,0.20604395604395603
47,1006,575,164,0.2219215155615697
47,1007,588,169,0.22324966974900926
47,1008,587,192,0.24646983311938384
47,1009,579,188,0.24511082138200782
47,1010,538,192,0.26301369863013696
47,1011,533,168,0.2396576319543509
47,1012,517,174,0.25180897250361794
47,1013,526,154,0.22647058823529412
47,1014,522,155,0.22895125553914328
47,1015,490,161,0.24731182795698925
47,1016,476,146,0.2347266881028939
47,1017,484,133,0.21555915721231766
47,1018,507,127,0.20031545741324921
47,1019,509,119,0.18949044585987262
47,1020,503,135,0.2115987460815047
47,1021,505,146,0.22427035330261136
47,1022,495,148,0.2301710730948678
47,1023,476,162,0.25391849529780564
47,1024,454,159,0.25938009787928223
47,1025,445,176,0.2834138486312399
47,1026,428,182,0.2983606557377049
47,1027,423,191,0.31107491856677527
47,1028,448,184,0.2911392405063291
47,1029,471,166,0.260596546310832
47,1030,458,173,0.27416798732171155
47,1031,469,185,0.28287461773700306
47,1032,479,200,0.29455081001472755
47,1033,467,206,0.3060921248142645
47,1034,454,209,0.3152337858220211
47,1035,445,211,0.32164634146341464
47,1036,437,218,0.332824427480916
47,1037,448,216,0.3253012048192771
47,1038,460,202,0.30513595166163143
47,1039,476,203,0.29896907216494845
47,1040,501,220,0.30513176144244103
47,1041,503,232,0.31564625850340133
47,1042,483,219,0.31196581196581197
47,1043,484,212,0.3045977011494253
47,1044,489,218,0.30834512022630833
47,1045,485,251,0.34103260869565216
47,1046,482,246,0.33791208791208793
47,1047,501,237,0.32113821138211385
47,1048,484,238,0.3296398891966759
47,1049,469,232,0.3309557774607703
47,1050,452,211,0.31825037707390647
47,1051,458,222,0.3264705882352941
47,1052,454,229,0.33528550512445093
47,1053,452,235,0.3420669577874818
47,1054,445,248,0.3578643578643579
47,1055,454,201,0.3068702290076336
47,1056,452,225,0.33234859675036926
47,1057,458,201,0.30500758725341426
47,1058,453,203,0.3094512195121951
47,1059,450,195,0.3023255813953488
47,1060,442,206,0.31790123456790126
47,1061,429,231,0.35
47,1062,439,212,0.32565284178187404
47,1063,428,195,0.3130016051364366
47,1064,456,169,0.2704
47,1065,455,198,0.30321592649310875
47,1066,457,196,0.3001531393568147
47,1067,464,209,0.31054977711738485
47,1068,470,217,0.3158660844250364
47,1069,463,230,0.3318903318903319
47,1070,474,213,0.31004366812227074
47,1071,465,214,0.31516936671575846
47,1072,445,227,0.33779761904761907
47,1073,455,234,0.33962264150943394
47,1074,428,239,0.3583208395802099
47,1075,417,241,0.3662613981762918
47,1076,427,234,0.3540090771558245
47,1077,430,214,0.33229813664596275
47,1078,445,199,0.3090062111801242
47,1079,448,196,0.30434782608695654
47,1080,433,204,0.3202511773940345
47,1081,410,205,0.3333333333333333
47,1082,411,200,0.32733224222585927
47,1083,392,212,0.3509933774834437
47,1084,384,198,0.3402061855670103
47,1085,397,175,0.30594405594405594
47,1086,394,177,0.30998248686514884
47,1087,388,174,0.3096085409252669
47,1088,384,183,0.32275132275132273
47,1089,382,187,0.3286467486818981
47,1090,365,186,0.33756805807622503
47,1091,366,182,0.33211678832116787
47,1092,340,198,0.3680297397769517
47,1093,353,188,0.34750462107208874
47,1094,333,191,0.36450381679389315
47,1095,339,193,0.36278195488721804
47,1096,329,201,0.37924528301886795
47,1097,343,180,0.3441682600382409
47,1098,340,180,0.34615384615384615
47,1099,332,197,0.3724007561436673
47,1100,338,192,0.3622641509433962
47,1101,331,204,0.3813084112149533
47,1102,342,194,0.3619402985074627
47,1103,342,214,0.38489208633093525
47,1104,348,207,0.372972972972973
47,1105,331,205,0.3824626865671642
47,1106,339,189,0.35795454545454547
47,1107,339,178,0.344294003868472
47,1108,335,178,0.3469785575048733
47,1109,325,184,0.3614931237721022
47,1110,312,185,0.3722334004024145
47,1111,309,201,0.3941176470588235
47,1112,302,207,0.4066797642436149
47,1113,291,217,0.4271653543307087
47,1114,287,213,0.426
47,1115,309,207,0.4011627906976744
47,1116,306,225,0.423728813559322
47,1117,297,231,0.4375
47,1118,282,246,0.4659090909090909
47,1119,266,252,0.4864864864864865
47,1120,256,260,0.5038759689922481
47,1121,252,259,0.5068493150684932
47,1122,255,257,0.501953125
47,1123,272,244,0.4728682170542636
47,1124,279,242,0.46449136276391556
47,1125,279,241,0.4634615384615385
47,1126,289,247,0.4608208955223881
47,1127,289,246,0.45981308411214955
47,1128,303,256,0.45796064400715564
47,1129,301,248,0.4517304189435337
47,1130,292,243,0.4542056074766355
47,1131,289,247,0.4608208955223881
47,1132,298,256,0.4620938628158845
47,1133,297,264,0.47058823529411764
47,1134,287,270,0.48473967684021546
47,1135,285,257,0.474169741697417
47,1136,289,258,0.4716636197440585
47,1137,278,247,0.4704761904761905
47,1138,288,243,0.4576271186440678
47,1139,293,260,0.4701627486437613
47,1140,280,279,0.4991055456171735
47,1141,262,293,0.527927927927928
47,1142,241,297,0.5520446096654275
47,1143,221,298,0.5741811175337187
47,1144,215,296,0.5792563600782779
47,1145,206,299,0.592079207920792
47,1146,191,299,0.610204081632653
47,1147,181,307,0.6290983606557377
47,1148,180,286,0.6137339055793991
47,1149,180,293,0.6194503171247357
47,1150,179,297,0.6239495798319328
47,1151,194,297,0.604887983706721
47,1152,195,286,0.5945945945945946
47,1153,209,271,0.5645833333333333
47,1154,193,296,0.6053169734151329
47,1155,194,289,0.598343685300207
47,1156,211,299,0.5862745098039216
47,1157,215,293,0.5767716535433071
47,1158,211,297,0.5846456692913385
47,1159,205,300,0.594059405940594
47,1160,204,304,0.5984251968503937
47,1161,215,305,0.5865384615384616
47,1162,232,278,0.5450980392156862
47,1163,246,276,0.5287356321839081
47,1164,239,300,0.5565862708719852
47,1165,227,291,0.5617760617760618
47,1166,213,296,0.581532416502947
47,1167,207,281,0.5758196721311475
47,1168,205,277,0.5746887966804979
47,1169,216,267,0.5527950310559007
47,1170,218,268,0.551440329218107
47,1171,218,259,0.5429769392033543
47,1172,221,265,0.5452674897119342
47,1173,221,264,0.5443298969072164
47,1174,211,269,0.5604166666666667
47,1175,220,285,0.5643564356435643
47,1176,202,286,0.5860655737704918
47,1177,186,297,0.6149068322981367
