take,generation,normal_cell_number,mutant_cell_number,mutant_ratio
4,1063,604,192,0.24120603015075376
4,1064,576,185,0.24310118265440211
4,1065,578,175,0.23240371845949534
4,1066,562,172,0.23433242506811988
4,1067,578,169,0.22623828647925034
4,1068,569,174,0.23418573351278602
4,1069,581,185,0.24151436031331594
4,1070,574,169,0.2274562584118439
4,1071,607,161,0.20963541666666666
4,1072,610,168,0.2159383033419023
4,1073,629,161,0.20379746835443038
4,1074,641,159,0.19875
4,1075,643,157,0.19625
4,1076,643,171,0.21007371007371006
4,1077,623,178,0.2222222222222222
4,1078,616,174,0.22025316455696203
4,1079,614,177,0.22376738305941846
4,1080,596,182,0.23393316195372751
4,1081,598,184,0.23529411764705882
4,1082,609,171,0.21923076923076923
4,1083,616,171,0.21728081321473952
4,1084,603,169,0.2189119170984456
4,1085,613,161,0.20801033591731266
4,1086,637,156,0.19672131147540983
4,1087,634,150,0.1913265306122449
4,1088,637,155,0.19570707070707072
4,1089,646,173,0.21123321123321123
4,1090,629,173,0.21571072319201995
4,1091,638,167,0.20745341614906831
4,1092,638,154,0.19444444444444445
4,1093,650,147,0.18444165621079048
4,1094,645,152,0.19071518193224593
4,1095,657,156,0.1918819188191882
4,1096,644,165,0.20395550061804696
4,1097,660,158,0.19315403422982885
4,1098,669,161,0.19397590361445782
4,1099,657,160,0.19583843329253367
4,1100,685,136,0.1656516443361754
4,1101,707,134,0.15933412604042807
4,1102,718,120,0.1431980906921241
4,1103,693,123,0.15073529411764705
4,1104,713,110,0.1336573511543135
4,1105,721,111,0.13341346153846154
4,1106,721,113,0.1354916067146283
4,1107,718,109,0.13180169286577992
4,1108,716,110,0.13317191283292978
4,1109,714,118,0.14182692307692307
4,1110,702,103,0.12795031055900621
4,1111,720,102,0.12408759124087591
4,1112,716,105,0.1278928136419001
4,1113,743,111,0.12997658079625293
4,1114,742,110,0.12910798122065728
4,1115,747,103,0.12117647058823529
4,1116,763,100,0.11587485515643106
4,1117,777,93,0.10689655172413794
4,1118,766,103,0.11852704257767549
4,1119,769,114,0.1291053227633069
4,1120,769,122,0.13692480359147025
4,1121,764,122,0.13769751693002258
4,1122,769,136,0.15027624309392265
4,1123,759,131,0.14719101123595504
4,1124,772,115,0.12965050732807215
4,1125,776,117,0.13101903695408734
4,1126,745,108,0.12661195779601406
4,1127,763,99,0.1148491879350348
4,1128,777,92,0.10586881472957423
4,1129,774,96,0.1103448275862069
4,1130,788,102,0.1146067415730337
4,1131,808,101,0.1111111111111111
4,1132,789,99,0.11148648648648649
4,1133,793,99,0.1109865470852018
4,1134,806,99,0.10939226519337017
4,1135,822,88,0.0967032967032967
4,1136,860,84,0.08898305084745763
4,1137,854,89,0.09437963944856839
4,1138,866,96,0.0997920997920998
4,1139,867,84,0.08832807570977919
4,1140,881,86,0.0889348500517063
4,1141,901,88,0.08897876643073811
4,1142,879,92,0.09474768280123584
4,1143,865,84,0.08851422550052687
4,1144,854,78,0.08369098712446352
4,1145,859,70,0.07534983853606028
4,1146,872,62,0.06638115631691649
4,1147,856,66,0.07158351409978309
4,1148,847,76,0.08234019501625135
4,1149,882,77,0.08029197080291971
4,1150,880,84,0.08713692946058091
4,1151,901,85,0.08620689655172414
4,1152,910,89,0.0890890890890891
4,1153,927,96,0.093841642228739
4,1154,936,98,0.09477756286266925
4,1155,941,94,0.09082125603864734
4,1156,962,92,0.0872865275142315
4,1157,948,86,0.08317214700193423
4,1158,948,74,0.07240704500978473
4,1159,993,69,0.06497175141242938
4,1160,1022,74,0.06751824817518248
4,1161,1030,77,0.06955736224028906
4,1162,1059,77,0.06778169014084508
4,1163,1093,77,0.06581196581196581
4,1164,1087,75,0.06454388984509467
4,1165,1091,66,0.05704407951598963
4,1166,1081,60,0.05258545135845749
4,1167,1107,58,0.04978540772532189
4,1168,1108,56,0.048109965635738834
4,1169,1090,56,0.04886561954624782
4,1170,1076,63,0.0553116769095698
4,1171,1083,71,0.06152512998266898
4,1172,1039,72,0.06480648064806481
4,1173,1025,62,0.05703771849126035
4,1174,1021,63,0.058118081180811805
4,1175,1018,61,0.056533827618164965
4,1176,1007,75,0.06931608133086876
4,1177,1021,84,0.0760180995475113
4,1178,1037,83,0.07410714285714286
4,1179,1012,95,0.08581752484191509
4,1180,1021,84,0.0760180995475113
4,1181,1038,78,0.06989247311827956
4,1182,1059,76,0.06696035242290749
4,1183,1063,85,0.0740418118466899
4,1184,1073,89,0.076592082616179
4,1185,1086,80,0.0686106346483705
4,1186,1093,72,0.061802575107296136
4,1187,1139,72,0.05945499587118084
4,1188,1140,75,0.06172839506172839
4,1189,1147,77,0.06290849673202614
4,1190,1105,74,0.06276505513146735
4,1191,1117,76,0.06370494551550712
4,1192,1113,93,0.07711442786069651
4,1193,1102,106,0.08774834437086093
4,1194,1105,109,0.08978583196046129
4,1195,1128,103,0.08367181153533712
4,1196,1142,111,0.08858739026336791
4,1197,1113,108,0.08845208845208845
4,1198,1077,106,0.08960270498732037
4,1199,1054,114,0.0976027397260274
4,1200,1043,108,0.09383145091225022
4,1201,1033,99,0.08745583038869258
4,1202,1016,100,0.08960573476702509
4,1203,1003,97,0.08818181818181818
4,1204,972,106,0.09833024118738404
4,1205,969,104,0.09692451071761417
4,1206,967,108,0.10046511627906977
4,1207,940,102,0.09788867562380038
4,1208,938,89,0.0866601752677702
4,1209,913,99,0.09782608695652174
4,1210,902,104,0.10337972166998012
4,1211,914,101,0.09950738916256158
4,1212,930,98,0.09533073929961089
4,1213,946,96,0.09213051823416507
4,1214,956,83,0.07988450433108758
4,1215,970,76,0.07265774378585087
4,1216,942,73,0.07192118226600985
4,1217,964,69,0.06679574056147145
4,1218,970,53,0.05180840664711633
4,1219,958,55,0.054294175715695954
4,1220,940,61,0.060939060939060936
4,1221,943,61,0.060756972111553786
4,1222,953,61,0.0601577909270217
4,1223,945,61,0.06063618290258449
4,1224,938,61,0.06106106106106106
4,1225,935,64,0.06406406406406406
4,1226,946,65,0.06429277942631058
4,1227,935,65,0.065
4,1228,931,60,0.060544904137235116
4,1229,894,56,0.05894736842105263
4,1230,917,63,0.06428571428571428
4,1231,907,62,0.06398348813209494
4,1232,909,54,0.056074766355140186
4,1233,902,48,0.05052631578947368
4,1234,884,46,0.04946236559139785
4,1235,908,50,0.05219206680584551
4,1236,932,49,0.04994903160040775
4,1237,938,50,0.05060728744939271
4,1238,943,51,0.05130784708249497
4,1239,930,49,0.05005107252298264
4,1240,941,44,0.04467005076142132
4,1241,937,44,0.04485219164118247
4,1242,945,38,0.038657171922685654
4,1243,948,42,0.04242424242424243
4,1244,939,50,0.05055611729019211
4,1245,943,54,0.05416248746238716
4,1246,944,53,0.05315947843530592
4,1247,931,56,0.05673758865248227
4,1248,906,49,0.05130890052356021
4,1249,903,42,0.044444444444444446
4,1250,862,47,0.0517051705170517
4,1251,898,47,0.04973544973544974
4,1252,893,47,0.05
4,1253,898,43,0.04569606801275239
4,1254,892,32,0.03463203463203463
4,1255,904,20,0.021645021645021644
4,1256,883,24,0.026460859977949284
4,1257,896,29,0.03135135135135135
4,1258,892,34,0.0367170626349892
4,1259,887,34,0.03691639522258415
4,1260,879,38,0.04143947655398037
4,1261,908,39,0.04118268215417107
4,1262,908,47,0.049214659685863874
4,1263,944,54,0.05410821643286573
4,1264,944,48,0.04838709677419355
4,1265,915,47,0.04885654885654886
4,1266,890,41,0.04403866809881848
4,1267,887,41,0.04418103448275862
4,1268,898,28,0.03023758099352052
4,1269,900,26,0.028077753779697623
4,1270,912,24,0.02564102564102564
4,1271,911,28,0.029818956336528223
4,1272,914,34,0.035864978902953586
4,1273,911,27,0.028784648187633263
4,1274,918,28,0.02959830866807611
4,1275,915,29,0.03072033898305085
4,1276,881,26,0.02866593164277839
4,1277,901,30,0.0322234156820623
4,1278,897,31,0.0334051724137931
4,1279,890,23,0.025191675794085433
4,1280,864,29,0.032474804031354984
4,1281,880,39,0.042437431991294884
4,1282,902,33,0.03529411764705882
4,1283,872,37,0.0407040704070407
4,1284,891,35,0.03779697624190065
4,1285,890,40,0.043010752688172046
4,1286,867,45,0.049342105263157895
4,1287,837,42,0.04778156996587031
4,1288,856,34,0.038202247191011236
4,1289,853,32,0.03615819209039548
4,1290,856,31,0.03494926719278467
4,1291,870,25,0.027932960893854747
4,1292,884,24,0.02643171806167401
4,1293,907,21,0.022629310344827586
4,1294,907,30,0.032017075773746
4,1295,887,41,0.04418103448275862
4,1296,910,42,0.04411764705882353
4,1297,912,48,0.05
4,1298,901,51,0.05357142857142857
4,1299,927,47,0.048254620123203286
4,1300,932,49,0.04994903160040775
4,1301,947,39,0.03955375253549696
4,1302,935,38,0.03905447070914697
4,1303,944,36,0.036734693877551024
4,1304,934,39,0.040082219938335044
4,1305,900,44,0.046610169491525424
4,1306,886,43,0.04628632938643703
4,1307,896,38,0.04068522483940043
4,1308,888,43,0.04618689581095596
4,1309,856,46,0.050997782705099776
4,1310,854,44,0.04899777282850779
4,1311,859,53,0.0581140350877193
4,1312,855,49,0.05420353982300885
4,1313,866,47,0.05147864184008762
4,1314,846,51,0.056856187290969896
4,1315,833,54,0.060879368658399095
4,1316,810,57,0.0657439446366782
4,1317,795,56,0.06580493537015276
4,1318,762,49,0.06041923551171394
4,1319,746,49,0.061635220125786164
4,1320,733,52,0.06624203821656051
4,1321,730,50,0.0641025641025641
4,1322,726,48,0.06201550387596899
4,1323,707,47,0.0623342175066313
4,1324,702,43,0.05771812080536913
4,1325,700,48,0.06417112299465241
4,1326,688,53,0.07152496626180836
4,1327,699,46,0.06174496644295302
4,1328,667,43,0.06056338028169014
4,1329,692,51,0.06864064602960969
4,1330,663,42,0.059574468085106386
4,1331,661,42,0.059743954480796585
4,1332,641,42,0.06149341142020498
4,1333,633,46,0.06774668630338733
4,1334,646,41,0.05967976710334789
4,1335,647,31,0.045722713864306784
4,1336,651,23,0.03412462908011869
4,1337,668,26,0.037463976945244955
4,1338,638,27,0.0406015037593985
4,1339,634,26,0.03939393939393939
4,1340,626,31,0.0471841704718417
4,1341,644,31,0.045925925925925926
4,1342,637,31,0.04640718562874251
4,1343,663,35,0.050143266475644696
4,1344,669,29,0.04154727793696275
4,1345,700,27,0.037138927097661624
4,1346,699,19,0.026462395543175487
4,1347,731,18,0.02403204272363151
4,1348,713,20,0.027285129604365622
4,1349,710,21,0.028727770177838577
4,1350,705,25,0.03424657534246575
4,1351,694,24,0.033426183844011144
4,1352,684,28,0.03932584269662921
4,1353,665,28,0.04040404040404041
4,1354,666,33,0.04721030042918455
4,1355,642,33,0.04888888888888889
4,1356,645,36,0.05286343612334802
4,1357,630,29,0.04400606980273141
4,1358,622,20,0.03115264797507788
4,1359,631,26,0.0395738203957382
4,1360,669,22,0.03183791606367583
4,1361,646,21,0.031484257871064465
4,1362,628,23,0.03533026113671275
4,1363,641,30,0.044709388971684055
4,1364,628,29,0.0441400304414003
4,1365,637,25,0.0377643504531722
4,1366,646,20,0.03003003003003003
4,1367,668,18,0.026239067055393587
4,1368,643,18,0.02723146747352496
4,1369,609,21,0.03333333333333333
4,1370,613,20,0.0315955766192733
4,1371,639,16,0.024427480916030534
4,1372,618,19,0.029827315541601257
4,1373,628,16,0.024844720496894408
4,1374,620,14,0.022082018927444796
4,1375,616,14,0.022222222222222223
4,1376,620,15,0.023622047244094488
4,1377,630,12,0.018691588785046728
4,1378,661,12,0.017830609212481426
4,1379,658,11,0.016442451420029897
4,1380,641,9,0.013846153846153847
4,1381,651,10,0.015128593040847202
4,1382,667,11,0.016224188790560472
4,1383,674,10,0.014619883040935672
4,1384,686,7,0.010101010101010102
4,1385,678,6,0.008771929824561403
4,1386,668,5,0.007429420505200594
4,1387,668,4,0.005952380952380952
4,1388,660,6,0.009009009009009009
4,1389,659,5,0.007530120481927711
4,1390,642,4,0.006191950464396285
4,1391,668,3,0.004470938897168405
4,1392,684,4,0.005813953488372093
4,1393,703,4,0.005657708628005658
4,1394,696,2,0.0028653295128939827
4,1395,697,2,0.002861230329041488
4,1396,650,2,0.003067484662576687
4,1397,636,2,0.003134796238244514
4,1398,605,1,0.0016501650165016502
4,1399,624,2,0.003194888178913738
4,1400,633,1,0.0015772870662460567
4,1401,654,2,0.003048780487804878
4,1402,661,4,0.006015037593984963
4,1403,654,2,0.003048780487804878
4,1404,646,1,0.0015455950540958269
4,1405,621,2,0.0032102728731942215
4,1406,630,3,0.004739336492890996
4,1407,634,3,0.004709576138147566
4,1408,634,2,0.0031446540880503146
4,1409,621,2,0.0032102728731942215
4,1410,612,1,0.0016313213703099511
4,1411,598,1,0.001669449081803005
4,1412,558,1,0.0017889087656529517
4,1413,566,0,0.0
5,1,1541,11,0.007087628865979381
5,2,1461,14,0.009491525423728813
5,3,1460,11,0.007477906186267845
5,4,1497,10,0.006635700066357001
5,5,1526,9,0.005863192182410423
5,6,1548,9,0.005780346820809248
5,7,1542,7,0.004519044544867657
5,8,1562,5,0.003190810465858328
5,9,1576,4,0.002531645569620253
5,10,1563,3,0.0019157088122605363
5,11,1575,3,0.0019011406844106464
5,12,1607,4,0.002482929857231533
5,13,1631,5,0.003056234718826406
5,14,1614,5,0.0030883261272390363
5,15,1615,5,0.0030864197530864196
5,16,1648,3,0.0018170805572380376
5,17,1662,3,0.0018018018018018018
5,18,1692,2,0.0011806375442739079
5,19,1659,0,0.0
6,1,2667,7,0.002617801047120419
6,2,2672,12,0.004470938897168405
6,3,2654,17,0.00636465743167353
6,4,2702,18,0.006617647058823529
6,5,2691,19,0.007011070110701107
6,6,2702,20,0.0073475385745775165
6,7,2764,24,0.00860832137733142
6,8,2757,24,0.008629989212513484
6,9,2708,37,0.01347905282331512
6,10,2718,43,0.015574067366896052
6,11,2660,53,0.019535569480280134
6,12,2643,59,0.021835677276091783
6,13,2614,67,0.024990675121223424
6,14,2671,68,0.02482657904344651
6,15,2691,66,0.023939064200217627
6,16,2739,61,0.021785714285714287
6,17,2717,76,0.027210884353741496
6,18,2697,76,0.02740714028128381
6,19,2674,70,0.025510204081632654
6,20,2713,71,0.02550287356321839
6,21,2752,77,0.0272180982679392
6,22,2751,69,0.02446808510638298
6,23,2788,63,0.02209750964573834
6,24,2766,79,0.027768014059753956
6,25,2762,80,0.028149190710767064
6,26,2715,77,0.027578796561604585
6,27,2741,86,0.030420940926777502
6,28,2788,85,0.029585798816568046
6,29,2784,91,0.03165217391304348
6,30,2790,94,0.03259361997226075
6,31,2784,95,0.03299756860020841
6,32,2769,93,0.03249475890985325
6,33,2764,89,0.03119523308797757
6,34,2740,90,0.03180212014134275
6,35,2758,91,0.03194103194103194
6,36,2695,95,0.034050179211469536
6,37,2731,86,0.03052893148739794
6,38,2742,84,0.029723991507430998
6,39,2756,71,0.025114962858153518
6,40,2735,75,0.026690391459074734
6,41,2729,73,0.026052819414703783
6,42,2643,79,0.02902277736958119
6,43,2695,86,0.030924128011506652
6,44,2669,79,0.028748180494905386
6,45,2686,76,0.027516292541636494
6,46,2664,85,0.030920334667151692
6,47,2699,76,0.02738738738738739
6,48,2688,72,0.02608695652173913
6,49,2651,80,0.02929329915781765
6,50,2633,74,0.027336534909493906
6,51,2631,69,0.025555555555555557
6,52,2585,65,0.024528301886792454
6,53,2554,59,0.022579410639112132
6,54,2554,49,0.01882443334613907
6,55,2547,50,0.019252984212552945
6,56,2529,52,0.020147229755908564
6,57,2533,60,0.023139220979560355
6,58,2541,66,0.02531645569620253
6,59,2577,70,0.026445032111824706
6,60,2567,77,0.029122541603630862
6,61,2564,65,0.024724229745150247
6,62,2581,68,0.025670064175160438
6,63,2620,68,0.025297619047619048
6,64,2669,66,0.02413162705667276
6,65,2634,69,0.025527192008879023
6,66,2667,76,0.027706890266131972
6,67,2666,70,0.025584795321637425
6,68,2683,51,0.018653986832479885
6,69,2729,42,0.015156983038614218
6,70,2758,39,0.013943510904540579
6,71,2770,28,0.010007147962830594
6,72,2796,27,0.009564293304994687
6,73,2784,26,0.009252669039145907
6,74,2817,27,0.00949367088607595
6,75,2807,33,0.011619718309859155
6,76,2785,39,0.013810198300283285
6,77,2803,31,0.010938602681721948
6,78,2868,27,0.00932642487046632
6,79,2863,21,0.007281553398058253
6,80,2824,22,0.007730147575544624
6,81,2818,19,0.0066972153683468455
6,82,2768,21,0.007529580494801004
6,83,2755,22,0.00792221822110191
6,84,2762,24,0.008614501076812634
6,85,2729,31,0.011231884057971014
6,86,2709,30,0.01095290251916758
6,87,2737,23,0.008333333333333333
6,88,2726,29,0.010526315789473684
6,89,2714,34,0.012372634643377001
6,90,2690,31,0.01139287026828372
6,91,2624,31,0.011676082862523541
6,92,2638,31,0.011614837017609592
6,93,2594,29,0.01105604269919939
6,94,2550,26,0.010093167701863354
6,95,2500,29,0.011466982997232108
6,96,2467,41,0.01634768740031898
6,97,2444,35,0.014118596208148447
6,98,2446,39,0.015694164989939637
6,99,2444,36,0.014516129032258065
6,100,2418,38,0.015472312703583062
6,101,2369,50,0.02066969822240595
6,102,2366,46,0.019071310116086235
6,103,2348,49,0.020442219440967878
6,104,2369,43,0.01782752902155887
6,105,2421,37,0.015052888527257934
6,106,2439,44,0.017720499395892066
6,107,2415,45,0.018292682926829267
6,108,2432,48,0.01935483870967742
6,109,2456,35,0.014050582095543959
6,110,2462,37,0.014805922368947578
6,111,2457,39,0.015625
6,112,2455,38,0.0152426795026073
6,113,2448,32,0.012903225806451613
6,114,2493,29,0.011498810467882634
6,115,2501,28,0.011071569790431
6,116,2548,28,0.010869565217391304
6,117,2553,25,0.009697439875872769
6,118,2567,24,0.009262832883056734
6,119,2551,26,0.010089251067132324
6,120,2547,32,0.01240791004265219
6,121,2512,35,0.013741656851197487
6,122,2509,38,0.0149195131527287
6,123,2495,36,0.014223627024891347
6,124,2464,39,0.01558130243707551
6,125,2454,40,0.01603849238171612
6,126,2469,40,0.015942606616181746
6,127,2491,51,0.02006294256490952
6,128,2490,36,0.014251781472684086
6,129,2528,32,0.0125
6,130,2524,31,0.01213307240704501
6,131,2547,24,0.009334889148191364
6,132,2565,19,0.007352941176470588
6,133,2598,16,0.00612088752869166
6,134,2588,16,0.006144393241167435
6,135,2592,12,0.004608294930875576
6,136,2581,15,0.005778120184899846
6,137,2603,17,0.0064885496183206106
6,138,2606,18,0.006859756097560976
6,139,2575,16,0.0061752219220378235
6,140,2576,12,0.00463678516228748
6,141,2571,10,0.0038744672607516468
6,142,2601,10,0.0038299502106472617
6,143,2596,12,0.004601226993865031
6,144,2566,15,0.00581170089112747
6,145,2547,13,0.005078125
6,146,2588,9,0.0034655371582595304
6,147,2608,6,0.0022953328232593728
6,148,2628,8,0.0030349013657056147
6,149,2632,10,0.003785011355034065
6,150,2677,10,0.003721622627465575
6,151,2687,12,0.00444609114486847
6,152,2720,17,0.006211180124223602
6,153,2714,13,0.004767143381004767
6,154,2701,15,0.005522827687776142
6,155,2667,15,0.005592841163310962
6,156,2642,16,0.006019563581640331
6,157,2667,18,0.0067039106145251395
6,158,2693,12,0.0044362292051756
6,159,2696,11,0.004063538973032878
6,160,2665,11,0.004110612855007474
6,161,2657,14,0.005241482590789966
6,162,2665,11,0.004110612855007474
6,163,2642,6,0.0022658610271903325
6,164,2671,6,0.0022413149047441168
6,165,2678,5,0.0018635855385762206
6,166,2721,5,0.001834189288334556
6,167,2748,4,0.0014534883720930232
6,168,2708,4,0.0014749262536873156
6,169,2742,5,0.0018201674554058974
6,170,2755,6,0.0021731256791017745
6,171,2781,9,0.0032258064516129032
6,172,2786,8,0.002863278453829635
6,173,2840,2,0.0007037297677691766
6,174,2806,2,0.0007122507122507123
6,175,2754,2,0.000725689404934688
6,176,2741,2,0.0007291286912139992
6,177,2776,3,0.0010795250089960418
6,178,2806,2,0.0007122507122507123
6,179,2816,2,0.0007097232079489
6,180,2761,4,0.0014466546112115732
6,181,2764,2,0.0007230657989877079
6,182,2773,1,0.0003604902667627974
6,183,2771,1,0.00036075036075036075
6,184,2760,1,0.0003621876131836291
6,185,2826,0,0.0
7,1,3797,8,0.002102496714848883
7,2,3815,3,0.000785751702462022
7,3,3890,4,0.001027221366204417
7,4,3954,4,0.001010611419909045
7,5,3903,5,0.00127942681678608
7,6,3877,4,0.001030662200463798
7,7,3848,4,0.0010384215991692627
7,8,3855,3,0.0007776049766718507
7,9,3871,4,0.001032258064516129
7,10,3854,3,0.00077780658542909
7,11,3872,3,0.0007741935483870968
7,12,3902,5,0.001279754287176862
7,13,3964,6,0.0015113350125944584
7,14,3952,6,0.0015159171298635675
7,15,3910,4,0.001021972406745018
7,16,3872,4,0.0010319917440660474
7,17,3853,4,0.0010370754472387865
7,18,3834,5,0.0013024225058609013
7,19,3814,4,0.0010476689366160294
7,20,3837,5,0.0013014055179593961
7,21,3782,4,0.0010565240359218173
7,22,3832,6,0.001563314226159458
7,23,3825,7,0.0018267223382045928
7,24,3809,4,0.001049042748492001
7,25,3787,6,0.0015818613234906407
7,26,3796,5,0.0013154433043935806
7,27,3803,6,0.0015752165922814387
7,28,3841,5,0.0013000520020800832
7,29,3871,7,0.0018050541516245488
7,30,3883,8,0.0020560267283474686
7,31,3896,4,0.0010256410256410256
7,32,3953,2,0.0005056890012642225
7,33,3989,1,0.0002506265664160401
7,34,3965,0,0.0
8,1,4993,12,0.0023976023976023976
8,2,4950,13,0.002619383437437034
8,3,4916,18,0.0036481556546412645
8,4,4965,13,0.0026114905584572116
8,5,4981,13,0.002603123748498198
8,6,4919,21,0.004251012145748988
8,7,4909,16,0.003248730964467005
8,8,4940,13,0.0026246719160104987
8,9,4929,15,0.003033980582524272
8,10,4922,19,0.0038453754300748835
8,11,4901,20,0.00406421459053038
8,12,4868,21,0.004295356923706279
8,13,4887,18,0.003669724770642202
8,14,4911,17,0.0034496753246753245
8,15,4867,18,0.00368474923234391
8,16,4824,20,0.004128819157720892
8,17,4815,24,0.0049597024178549285
8,18,4791,25,0.005191029900332226
8,19,4790,28,0.005811540058115401
8,20,4744,27,0.005659190945294487
8,21,4699,30,0.0063438359061112285
8,22,4742,32,0.006702974444909929
8,23,4737,27,0.005667506297229219
8,24,4764,28,0.005843071786310518
8,25,4720,26,0.005478297513695744
8,26,4711,21,0.004437869822485207
8,27,4673,10,0.002135383301302584
8,28,4742,14,0.002943650126156434
8,29,4813,13,0.0026937422295897225
8,30,4847,16,0.00329015011309891
8,31,4811,18,0.003727479809484365
8,32,4846,13,0.002675447622967689
8,33,4822,16,0.0033071517155849523
8,34,4825,18,0.003716704521990502
8,35,4801,17,0.0035284350352843504
8,36,4848,21,0.004313000616142945
8,37,4809,19,0.003935376967688484
8,38,4735,18,0.003787081843046497
8,39,4706,17,0.0035994071564683463
8,40,4730,19,0.004000842282585807
8,41,4751,20,0.004191993292810731
8,42,4723,16,0.0033762397130196243
8,43,4740,21,0.004410838059231254
8,44,4766,19,0.003970741901776384
8,45,4752,18,0.0037735849056603774
8,46,4751,17,0.0035654362416107383
8,47,4824,15,0.0030998140111593306
8,48,4874,14,0.0028641571194762683
8,49,4892,16,0.0032599837000814994
8,50,4901,18,0.003659280341532832
8,51,4908,16,0.003249390739236393
8,52,4934,15,0.0030309153364316025
8,53,4908,18,0.0036540803897685747
8,54,4914,16,0.0032454361054766734
8,55,4912,14,0.0028420625253755584
8,56,4862,20,0.004096681687832855
8,57,4884,20,0.004078303425774877
8,58,4902,18,0.003658536585365854
8,59,4867,23,0.004703476482617587
8,60,4859,21,0.00430327868852459
8,61,4847,20,0.004109307581672488
8,62,4863,23,0.004707327056897258
8,63,4854,22,0.004511894995898278
8,64,4850,18,0.0036976170912078883
8,65,4903,26,0.005274903631568269
8,66,4965,21,0.00421179302045728
8,67,5018,18,0.003574265289912629
8,68,5059,17,0.0033490937746256896
8,69,5011,21,0.0041732909379968205
8,70,4995,22,0.004385090691648395
8,71,4936,24,0.004838709677419355
8,72,4972,24,0.004803843074459567
8,73,5022,33,0.006528189910979229
8,74,4949,30,0.006025306286402892
8,75,4941,28,0.005634936606963172
8,76,4896,22,0.004473363155754371
8,77,4884,18,0.0036719706242350062
8,78,4922,17,0.003441992306134845
8,79,4951,20,0.0040233353450010055
8,80,4954,18,0.0036202735317779565
8,81,4922,18,0.0036437246963562753
8,82,4957,20,0.004018485031143259
8,83,4960,23,0.004615693357415212
8,84,4936,18,0.0036334275333064193
8,85,4932,18,0.0036363636363636364
8,86,4843,18,0.003702941781526435
8,87,4888,14,0.0028559771521827824
8,88,4836,13,0.002680965147453083
8,89,4766,12,0.0025115110925073253
8,90,4759,13,0.0027242246437552387
8,91,4846,11,0.0022647724933086266
8,92,4851,9,0.001851851851851852
8,93,4836,11,0.0022694450175366207
8,94,4827,11,0.0022736668044646548
8,95,4778,8,0.001671541997492687
8,96,4752,10,0.0020999580008399833
8,97,4743,12,0.002523659305993691
8,98,4720,7,0.0014808546646921938
8,99,4724,9,0.0019015423621381788
8,100,4694,7,0.0014890448840672197
8,101,4694,6,0.001276595744680851
8,102,4777,4,0.0008366450533361222
8,103,4717,2,0.0004238186056367875
8,104,4712,2,0.00042426813746287653
8,105,4724,1,0.00021164021164021165
8,106,4755,1,0.00021026072329688813
8,107,4793,2,0.0004171011470281543
8,108,4802,0,0.0
9,1,5806,11,0.0018910091112257178
9,2,5849,13,0.002217673149095872
9,3,5812,14,0.002403020940611054
9,4,5813,11,0.0018887362637362637
9,5,5883,13,0.0022048846675712347
9,6,5833,10,0.0017114495978093444
9,7,5845,6,0.0010254657323534439
9,8,5807,8,0.0013757523645743766
9,9,5789,9,0.001552259399793032
9,10,5881,13,0.002205632846963013
9,11,5858,14,0.0023841961852861036
9,12,5870,15,0.002548853016142736
9,13,5938,11,0.0018490502605479913
9,14,5933,15,0.0025218560860793544
9,15,5941,16,0.00268591572939399
9,16,5895,19,0.003212715590125127
9,17,5908,22,0.003709949409780776
9,18,5916,18,0.003033367037411527
9,19,5988,14,0.0023325558147284237
9,20,5938,12,0.0020168067226890756
9,21,6023,11,0.0018230029830957905
9,22,6073,11,0.0018080210387902695
9,23,6118,12,0.001957585644371941
9,24,6064,14,0.002303389272787101
9,25,6010,22,0.003647214854111406
9,26,6051,18,0.002965892239248641
9,27,6054,19,0.0031286020088918164
9,28,5974,18,0.0030040053404539386
9,29,5971,14,0.0023391812865497076
9,30,5922,14,0.0023584905660377358
9,31,5968,16,0.00267379679144385
9,32,6048,13,0.002144860584062036
9,33,6060,10,0.0016474464579901153
9,34,6076,9,0.0014790468364831552
9,35,6015,11,0.0018254231662794558
9,36,5972,10,0.001671681711802073
9,37,5935,11,0.001849983181971073
9,38,5877,14,0.002376506535392972
9,39,5846,13,0.002218808670421574
9,40,5853,9,0.0015353121801432957
9,41,5764,10,0.0017319016279875303
9,42,5691,6,0.00105318588730911
9,43,5759,4,0.0006940829429116779
9,44,5766,2,0.00034674063800277393
9,45,5786,2,0.0003455425017277125
9,46,5766,3,0.0005200208008320333
9,47,5748,3,0.0005216484089723526
9,48,5711,4,0.0006999125109361329
9,49,5665,3,0.000529287226534933
9,50,5621,4,0.0007111111111111111
9,51,5574,4,0.0007171029042667623
9,52,5579,6,0.0010743061772605193
9,53,5598,6,0.0010706638115631692
9,54,5536,8,0.001443001443001443
9,55,5505,0,0.0
10,1,6511,9,0.0013803680981595093
10,2,6454,8,0.0012380068090374497
10,3,6437,3,0.0004658385093167702
10,4,6442,3,0.00046547711404189296
10,5,6425,1,0.0001556178026766262
10,6,6429,1,0.00015552099533437013
10,7,6404,2,0.00031220730565095225
10,8,6470,2,0.00030902348578491963
10,9,6438,0,0.0
11,1,7448,11,0.001474728515886848
11,2,7340,11,0.0014963950482927493
11,3,7332,10,0.001362026695723236
11,4,7282,9,0.0012343985735838706
11,5,7328,7,0.0009543285616905249
11,6,7287,6,0.0008227067050596463
11,7,7255,7,0.0009639217846323327
11,8,7283,8,0.001097243176518996
